age,monthlyincome,totalworkingyears,percentsalaryhike,distancefromhome,yearsatcompany,numcompaniesworked,yearswithcurrmanager,yearssincelastpromotion,trainingtimeslastyear,environmentsatisfaction_1.0,maritalstatus_Single,jobsatisfaction_1.0,businesstravel_Travel_Frequently,worklifebalance_3.0,educationfield_Life Sciences,environmentsatisfaction_4.0,jobsatisfaction_4.0,worklifebalance_1.0,environmentsatisfaction_3.0,jobsatisfaction_2.0,resignationreason_no aplica,department_Human Resources,retirementtype_no aplica,retirementtype_Resignation,businesstravel_Non-Travel,educationfield_Human Resources
27,22060,6.0,14,22,5,0.0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37,20860,17.0,14,9,3,4.0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
20,22930,1.0,13,17,1,1.0,0,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
42,26450,10.0,15,28,10,1.0,2,2,5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
43,26830,21.0,11,10,1,4.0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
38,20140,8.0,17,2,0,3.0,0,0,5,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
43,34190,10.0,11,4,8,3.0,7,4,5,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
48,53760,21.0,13,8,3,7.0,2,0,3,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
44,19510,10.0,22,29,2,4.0,2,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,23410,8.0,20,13,8,1.0,6,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
27,22930,5.0,18,27,4,0.0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0
21,87260,3.0,11,16,3,1.0,2,1,2,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
44,40110,26.0,14,2,2,4.0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
22,195450,3.0,14,2,2,0.0,2,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33,45680,6.0,18,13,5,0.0,2,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
32,30220,6.0,16,1,6,1.0,5,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
30,57720,1.0,17,4,1,1.0,0,0,3,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
53,22690,18.0,11,24,14,7.0,10,8,2,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
34,53810,10.0,12,1,10,1.0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
45,34410,5.0,13,19,1,2.0,0,0,5,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
26,54540,3.0,13,7,3,1.0,2,0,5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0
37,98840,10.0,14,4,10,1.0,8,7,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
29,41570,6.0,17,2,6,1.0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,134580,17.0,11,10,17,1.0,8,11,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
33,90690,15.0,25,8,13,3.0,7,4,3,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0
54,40140,16.0,19,5,9,2.0,1,7,4,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
36,59150,13.0,13,8,3,2.0,2,0,3,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
27,59930,5.0,14,9,4,0.0,1,1,3,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
20,61620,1.0,12,1,1,1.0,1,1,2,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
33,24060,10.0,11,15,10,1.0,7,9,3,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
35,187400,1.0,19,2,1,1.0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
23,76370,5.0,11,2,3,2.0,2,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
25,100960,4.0,11,11,3,0.0,2,1,3,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
38,147560,8.0,20,16,7,0.0,5,0,3,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
29,64990,10.0,18,2,10,1.0,8,2,3,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
48,97240,12.0,13,16,2,3.0,2,2,2,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
27,21940,6.0,12,4,6,1.0,4,0,5,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
37,33880,4.0,11,16,1,3.0,0,0,2,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
50,54730,20.0,19,5,20,1.0,8,3,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
34,27030,9.0,21,18,8,1.0,7,7,2,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
24,25010,4.0,12,17,2,9.0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
39,62200,20.0,14,12,20,1.0,10,11,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32,30380,10.0,11,2,10,1.0,8,0,5,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
50,44240,18.0,14,4,4,3.0,3,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
38,43120,10.0,12,9,9,0.0,8,1,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
27,132450,9.0,23,10,9,1.0,7,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
32,136640,10.0,14,1,7,3.0,7,7,6,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
47,50210,20.0,17,2,7,2.0,7,1,3,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
40,51260,20.0,18,3,18,5.0,12,1,2,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
53,28590,32.0,18,7,5,3.0,3,1,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
41,102390,23.0,24,6,21,3.0,6,12,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
60,53290,10.0,20,8,2,8.0,2,2,3,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
27,43250,9.0,14,29,9,1.0,7,1,2,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
41,72600,22.0,16,3,22,1.0,10,2,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
50,23220,4.0,25,9,2,7.0,2,2,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
28,20750,10.0,18,2,7,7.0,7,3,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
36,41520,10.0,19,10,8,9.0,5,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
38,96190,10.0,13,1,1,4.0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
44,135030,9.0,12,8,5,2.0,4,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
47,54410,28.0,22,27,22,9.0,13,11,6,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0
30,52090,10.0,14,8,8,7.0,7,7,3,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
29,106730,1.0,13,1,1,1.0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
42,50100,7.0,21,10,2,6.0,2,2,3,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0
43,135490,7.0,11,26,2,3.0,2,2,3,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
34,49990,10.0,12,2,5,3.0,3,4,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
23,42210,5.0,11,13,4,1.0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,138720,12.0,12,2,8,9.0,6,3,3,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
56,20420,30.0,12,2,10,7.0,1,1,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
40,20730,5.0,14,9,4,0.0,3,2,3,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
27,29560,9.0,13,10,7,8.0,7,0,6,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
29,29260,2.0,15,20,2,1.0,2,2,3,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
53,48090,19.0,18,9,2,2.0,2,2,2,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
35,51630,16.0,18,5,1,2.0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0
32,188440,10.0,19,4,10,1.0,7,4,3,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
38,181720,6.0,12,10,1,6.0,1,0,5,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
34,57440,7.0,19,20,0,3.0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
52,28890,34.0,11,21,34,1.0,16,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
33,28710,10.0,17,1,10,1.0,8,7,2,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
25,74840,6.0,15,8,6,1.0,4,1,3,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
45,60740,9.0,14,2,8,0.0,1,3,2,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
23,173280,2.0,17,23,2,1.0,2,0,2,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
47,27740,10.0,13,4,5,4.0,3,1,2,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0
34,45050,6.0,12,12,6,1.0,4,1,3,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
55,74280,24.0,12,7,5,5.0,4,1,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1
36,116310,10.0,18,7,10,1.0,9,0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
52,97380,5.0,18,1,4,0.0,2,1,2,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
26,28350,5.0,11,2,2,3.0,0,2,2,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
29,169590,11.0,14,10,8,4.0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
26,26130,6.0,19,15,4,6.0,2,1,2,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
34,61460,10.0,12,14,4,2.0,3,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
54,49630,9.0,15,18,5,9.0,4,1,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
27,195370,5.0,12,13,4,0.0,1,1,5,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
37,61720,6.0,11,2,5,0.0,3,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
38,23680,17.0,11,2,15,6.0,12,4,3,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
34,103120,6.0,12,2,6,1.0,3,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
35,16750,3.0,16,5,3,1.0,2,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30,25230,7.0,13,20,2,3.0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
40,65670,8.0,13,10,8,1.0,7,3,3,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
34,47390,6.0,24,10,3,5.0,2,1,2,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0
42,92080,24.0,15,9,24,1.0,9,14,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
23,45590,1.0,18,2,0,1.0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
24,81890,1.0,14,1,1,1.0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
52,29420,9.0,11,29,5,8.0,4,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
50,49410,30.0,11,8,4,5.0,3,0,3,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
29,106500,1.0,13,2,1,1.0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33,59020,14.0,12,3,13,0.0,7,3,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33,86390,6.0,16,23,3,5.0,2,0,3,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
47,63470,26.0,14,6,26,1.0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
36,42000,10.0,22,6,9,0.0,5,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
29,34520,10.0,11,10,10,1.0,7,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
58,43170,40.0,17,24,31,7.0,8,13,2,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
35,26320,7.0,13,10,2,3.0,2,2,3,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
42,46680,8.0,18,15,4,9.0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
28,32040,5.0,16,19,2,6.0,1,2,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
36,27200,8.0,14,2,5,4.0,4,0,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
32,171810,14.0,14,3,14,1.0,8,6,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
40,22380,10.0,14,9,1,1.0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
30,14830,12.0,13,7,0,5.0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
45,56050,1.0,12,10,1,1.0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
42,72950,10.0,15,20,9,1.0,8,7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
38,23060,13.0,19,4,4,2.0,2,1,5,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34,23480,6.0,14,7,5,1.0,3,1,3,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
49,89980,9.0,14,7,9,1.0,7,7,2,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
55,43190,12.0,11,16,9,4.0,3,7,3,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
43,61320,22.0,13,25,4,6.0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
27,33460,9.0,21,2,9,1.0,8,0,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
35,108550,17.0,13,1,8,3.0,6,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
28,22310,8.0,12,1,8,1.0,5,7,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
34,23230,4.0,17,2,3,0.0,2,0,2,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
26,20240,8.0,23,22,8,1.0,7,1,2,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
27,27130,0.0,11,1,0,1.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
51,94390,29.0,15,16,20,2.0,17,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
44,25660,10.0,11,24,5,9.0,3,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
25,199260,6.0,11,17,4,7.0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
33,24510,9.0,13,8,9,1.0,8,0,3,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
35,94190,6.0,24,6,6,1.0,1,1,5,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
36,86860,18.0,13,10,18,1.0,11,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
32,30380,8.0,20,3,5,2.0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30,30580,10.0,14,4,5,9.0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
53,23250,35.0,18,6,5,7.0,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
45,20880,18.0,15,1,5,4.0,2,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32,30720,9.0,12,10,5,5.0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
52,50060,31.0,16,1,9,3.0,0,0,2,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
37,42570,9.0,15,24,1,4.0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
28,25000,6.0,16,21,5,1.0,4,0,3,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
22,11020,4.0,19,2,2,6.0,2,2,3,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
44,104530,10.0,11,22,3,2.0,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
42,22880,8.0,16,13,2,5.0,2,2,4,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
36,39290,6.0,24,14,5,0.0,3,0,6,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
25,23110,5.0,11,11,5,1.0,3,0,2,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0
35,31400,17.0,13,9,17,1.0,15,5,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0
35,36900,10.0,13,8,10,1.0,8,7,2,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
32,44500,4.0,13,21,3,0.0,2,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0
25,27560,5.0,12,5,5,1.0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
49,190330,7.0,18,9,4,2.0,2,0,5,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
24,187220,6.0,22,2,5,0.0,4,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
32,95470,10.0,13,12,10,1.0,3,5,3,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
38,137340,3.0,13,22,2,0.0,2,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
42,199990,17.0,23,18,5,2.0,3,1,6,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
31,22790,8.0,12,16,6,3.0,2,0,3,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
29,59160,5.0,12,3,3,6.0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
53,20890,28.0,16,9,2,5.0,2,2,2,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
35,167920,16.0,12,1,13,3.0,8,4,3,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0
37,35640,10.0,11,13,5,5.0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
53,44250,33.0,22,1,12,6.0,8,3,2,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
43,52650,12.0,11,1,5,4.0,2,2,4,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
47,65530,8.0,15,15,7,0.0,7,7,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
37,62610,10.0,12,1,10,1.0,9,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
50,42980,31.0,20,17,31,1.0,7,14,6,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
39,68040,13.0,14,1,5,8.0,4,0,3,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
33,38150,7.0,11,7,4,3.0,3,0,3,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
32,27410,1.0,15,9,1,1.0,1,0,5,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
29,66730,8.0,12,5,4,6.0,3,0,2,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
44,76390,8.0,14,26,8,1.0,1,7,6,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
28,23280,4.0,11,24,4,1.0,2,0,3,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
58,21530,3.0,11,9,1,9.0,0,0,3,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0
43,48760,4.0,16,7,1,4.0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
20,93960,2.0,12,11,2,1.0,2,0,6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
21,104000,1.0,13,1,1,1.0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
36,84740,17.0,14,26,16,0.0,11,4,3,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
47,99810,3.0,21,2,3,1.0,2,1,3,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
22,124900,4.0,13,15,3,0.0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
41,26570,10.0,11,23,7,4.0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
28,135910,6.0,20,10,2,5.0,2,2,2,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
39,66960,8.0,11,10,2,7.0,2,2,3,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
27,20580,1.0,14,1,1,1.0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
34,88650,1.0,11,12,1,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
42,59400,10.0,16,11,5,7.0,3,0,2,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
33,59140,6.0,16,2,3,3.0,2,0,4,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
58,26220,24.0,23,2,6,2.0,4,0,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
31,121850,13.0,14,1,7,3.0,2,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
35,106090,10.0,22,2,10,1.0,7,0,3,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
49,43450,29.0,15,25,26,4.0,7,1,3,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
48,21770,13.0,18,1,0,4.0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
31,27930,9.0,16,1,9,1.0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
36,79180,8.0,12,2,6,2.0,1,0,3,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
38,87890,15.0,11,6,15,1.0,11,5,4,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
32,23890,5.0,12,18,3,6.0,2,0,4,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0
25,32120,1.0,15,1,1,1.0,0,0,3,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0
40,192320,11.0,14,1,1,2.0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
26,22670,7.0,19,11,7,1.0,7,0,2,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
41,195170,20.0,13,1,18,2.0,17,2,5,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
36,24360,16.0,13,9,11,4.0,9,3,3,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
19,160640,1.0,15,15,1,1.0,0,0,3,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0
20,27070,1.0,11,29,1,1.0,0,0,2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
31,190680,10.0,12,1,9,0.0,5,8,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0
40,39310,3.0,19,1,1,8.0,0,0,2,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
32,37300,8.0,25,24,8,1.0,3,6,4,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
36,22320,16.0,12,10,16,1.0,7,3,2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
33,44650,6.0,13,1,5,0.0,4,1,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
37,30720,17.0,14,10,14,5.0,7,11,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
45,33190,9.0,12,8,9,1.0,8,0,3,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
29,192020,3.0,12,29,3,1.0,2,0,5,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0
35,136750,5.0,15,1,5,1.0,0,1,5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1
52,29110,26.0,17,5,9,2.0,8,7,3,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
58,59570,7.0,14,9,1,4.0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
53,39200,22.0,16,9,17,6.0,2,15,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
30,64340,10.0,14,3,8,5.0,7,7,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
38,100480,6.0,23,4,5,1.0,3,1,2,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
35,109380,12.0,14,1,10,6.0,8,0,2,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0
39,23400,9.0,11,1,8,0.0,7,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
40,65450,22.0,15,2,1,4.0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
47,69310,20.0,11,7,19,1.0,7,2,3,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
36,48980,12.0,13,28,7,4.0,7,0,3,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0
31,25930,4.0,21,28,3,0.0,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
33,194360,10.0,19,15,10,1.0,0,6,4,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
29,27230,3.0,11,3,0,6.0,0,0,2,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
33,34790,5.0,12,2,3,3.0,2,0,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
45,27940,8.0,19,26,5,3.0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
50,52490,32.0,21,10,5,9.0,3,1,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
33,21760,6.0,14,1,6,1.0,2,1,2,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0
41,168720,21.0,15,11,18,2.0,11,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
