,level_0,index,unnamed: 0,employeeid,environmentsatisfaction,jobsatisfaction,worklifebalance,datesurvey,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,infodate,jobinvolvement,performancerating,surveydate,unnamed: 0.1,attrition,retirementdate,retirementtype,resignationreason
109,109,109,109,110,4.0,4.0,3.0,2015-12-31,50,Travel_Rarely,Research & Development,9,3,Medical,1,Female,3,Laboratory Technician,Single,98880,6.0,Y,15,8,0,20.0,2,4,1,3,2015-12-31,3,3,2015-12-31,,,,,
110,110,110,110,111,3.0,3.0,3.0,2015-12-31,40,Travel_Rarely,Research & Development,8,3,Medical,1,Female,1,Healthcare Representative,Married,86280,2.0,Y,20,8,0,8.0,2,6,1,0,2015-12-31,2,4,2015-12-31,,,,,
111,111,111,111,112,3.0,2.0,3.0,2015-12-31,31,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,4,Human Resources,Single,28670,0.0,Y,24,8,0,3.0,5,2,2,2,2015-12-31,3,4,2015-12-31,,,,,
112,112,112,112,113,3.0,2.0,3.0,2015-12-31,21,Travel_Rarely,Human Resources,10,2,Human Resources,1,Male,1,Laboratory Technician,Single,53730,1.0,Y,12,8,1,1.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
113,113,113,113,114,4.0,4.0,3.0,2015-12-31,29,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,2,Research Director,Single,66670,9.0,Y,12,8,1,6.0,6,3,1,2,2015-12-31,4,3,2015-12-31,,,,,
114,114,114,114,115,3.0,2.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,3,Sales Executive,Single,50030,9.0,Y,15,8,0,10.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
115,115,115,115,116,4.0,2.0,3.0,2015-12-31,27,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,1,Sales Executive,Divorced,23670,1.0,Y,12,8,1,5.0,2,5,0,4,2015-12-31,3,3,2015-12-31,,,,,
116,116,116,116,117,2.0,4.0,3.0,2015-12-31,28,Travel_Rarely,Research & Development,2,2,Medical,1,Male,3,Manager,Single,28580,1.0,Y,12,8,0,7.0,2,7,0,7,2015-12-31,2,3,2015-12-31,,,,,
117,117,117,117,118,2.0,3.0,3.0,2015-12-31,49,Travel_Rarely,Sales,2,3,Technical Degree,1,Male,2,Manufacturing Director,Single,52040,8.0,Y,14,8,1,26.0,3,5,0,0,2015-12-31,3,3,2015-12-31,,,,,
118,118,118,118,119,3.0,4.0,2.0,2015-12-31,51,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,1,Sales Executive,Married,41050,4.0,Y,22,8,1,18.0,2,7,0,7,2015-12-31,3,4,2015-12-31,,,,,
119,119,119,119,120,4.0,3.0,3.0,2015-12-31,36,Travel_Rarely,Sales,15,2,Life Sciences,1,Male,1,Sales Executive,Married,96790,4.0,Y,12,8,0,6.0,1,2,2,2,2015-12-31,3,3,2015-12-31,,,,,
120,120,120,120,121,1.0,4.0,2.0,2015-12-31,34,Non-Travel,Research & Development,7,3,Life Sciences,1,Male,1,Sales Representative,Single,56170,8.0,Y,25,8,1,9.0,3,5,0,4,2015-12-31,3,4,2015-12-31,,,,,
121,121,121,121,122,3.0,4.0,3.0,2015-12-31,55,Travel_Rarely,Sales,26,3,Marketing,1,Male,1,Laboratory Technician,Single,104480,2.0,Y,13,8,0,30.0,3,5,1,2,2015-12-31,3,3,2015-12-31,,,,,
122,122,122,122,123,4.0,3.0,4.0,2015-12-31,24,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,5,Manager,Divorced,28970,1.0,Y,18,8,3,5.0,4,5,0,3,2015-12-31,3,3,2015-12-31,,,,,
123,123,123,123,124,3.0,2.0,3.0,2015-12-31,30,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,2,Manager,Married,59680,1.0,Y,13,8,0,1.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
124,124,124,124,125,3.0,4.0,3.0,2015-12-31,26,Travel_Frequently,Sales,14,3,Life Sciences,1,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4,2015-12-31,3,3,2015-12-31,,,,,
125,125,125,125,126,1.0,2.0,3.0,2015-12-31,22,Travel_Rarely,Research & Development,16,5,Other,1,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2,2015-12-31,2,3,2015-12-31,,,,,
126,126,126,126,127,2.0,3.0,3.0,2015-12-31,36,Travel_Rarely,Research & Development,1,3,Medical,1,Female,5,Healthcare Representative,Married,196360,1.0,Y,12,8,1,10.0,3,10,9,0,2015-12-31,3,3,2015-12-31,,,,,
127,127,127,127,128,3.0,4.0,3.0,2015-12-31,30,Travel_Frequently,Sales,3,2,Marketing,1,Male,3,Research Scientist,Single,11290,9.0,Y,19,8,0,3.0,2,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
128,128,128,128,129,4.0,1.0,2.0,2015-12-31,37,Travel_Rarely,Research & Development,10,1,Technical Degree,1,Male,1,Sales Executive,Divorced,133410,1.0,Y,14,8,1,18.0,3,18,12,17,2015-12-31,3,3,2015-12-31,,,,,
129,129,129,129,130,4.0,2.0,3.0,2015-12-31,40,Travel_Rarely,Research & Development,6,2,Medical,1,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3,2015-12-31,2,3,2015-12-31,,,,,
130,130,130,130,131,2.0,1.0,3.0,2015-12-31,42,Travel_Rarely,Research & Development,2,3,Medical,1,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2,2015-12-31,2,3,2015-12-31,,,,,
131,131,131,131,132,3.0,2.0,2.0,2015-12-31,37,Travel_Rarely,Sales,9,1,Marketing,1,Male,3,Sales Executive,Single,44400,2.0,Y,11,8,1,18.0,3,1,0,1,2015-12-31,2,3,2015-12-31,,,,,
132,132,132,132,133,1.0,2.0,3.0,2015-12-31,43,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9,2015-12-31,3,3,2015-12-31,,,,,
133,133,133,133,134,2.0,3.0,3.0,2015-12-31,40,Travel_Rarely,Sales,6,2,Life Sciences,1,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
134,134,134,134,135,1.0,1.0,2.0,2015-12-31,54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2,2015-12-31,2,4,2015-12-31,,,,,
135,135,135,135,136,3.0,3.0,3.0,2015-12-31,34,Non-Travel,Research & Development,28,3,Medical,1,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,2015-12-31,3,4,2015-12-31,,,,,
136,136,136,136,137,2.0,1.0,1.0,2015-12-31,31,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Male,3,Sales Executive,Married,21870,1.0,Y,15,8,1,13.0,2,13,3,12,2015-12-31,2,3,2015-12-31,,,,,
137,137,137,137,138,4.0,4.0,3.0,2015-12-31,43,Travel_Frequently,Sales,14,3,Life Sciences,1,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,10.0,3,3,1,2,2015-12-31,2,3,2015-12-31,,,,,
138,138,138,138,139,3.0,3.0,3.0,2015-12-31,43,Travel_Rarely,Sales,27,4,Life Sciences,1,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2,2015-12-31,3,3,2015-12-31,,,,,
139,139,139,139,140,2.0,4.0,3.0,2015-12-31,25,Travel_Rarely,Human Resources,7,2,Human Resources,1,Male,1,Manufacturing Director,Single,86330,1.0,Y,19,8,1,5.0,2,5,1,3,2015-12-31,4,3,2015-12-31,,,,,
140,140,140,140,141,2.0,3.0,3.0,2015-12-31,37,Non-Travel,Research & Development,1,3,Medical,1,Male,3,Laboratory Technician,Married,20080,3.0,Y,22,8,0,15.0,5,13,10,7,2015-12-31,2,4,2015-12-31,,,,,
141,141,141,141,142,4.0,1.0,3.0,2015-12-31,31,Travel_Rarely,Research & Development,24,1,Medical,1,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,2015-12-31,3,3,2015-12-31,,,,,
142,142,142,142,143,2.0,3.0,3.0,2015-12-31,39,Travel_Frequently,Research & Development,26,4,Technical Degree,1,Female,1,Sales Executive,Divorced,30670,1.0,Y,20,8,1,21.0,5,21,1,6,2015-12-31,1,4,2015-12-31,,,,,
143,143,143,143,144,3.0,1.0,2.0,2015-12-31,56,Travel_Frequently,Research & Development,20,4,Life Sciences,1,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7,2015-12-31,3,3,2015-12-31,,,,,
144,144,144,144,145,2.0,3.0,3.0,2015-12-31,30,Travel_Rarely,Sales,5,4,Medical,1,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4,2015-12-31,3,3,2015-12-31,,,,,
145,145,145,145,146,2.0,1.0,3.0,2015-12-31,41,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,2015-12-31,2,3,2015-12-31,,,,,
146,146,146,146,147,3.0,1.0,3.0,2015-12-31,28,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8,2015-12-31,2,3,2015-12-31,,,,,
147,147,147,147,148,1.0,1.0,3.0,2015-12-31,25,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2,2015-12-31,3,3,2015-12-31,,,,,
148,148,148,148,149,4.0,3.0,3.0,2015-12-31,52,Travel_Rarely,Research & Development,26,2,Life Sciences,1,Female,2,Sales Representative,Married,33750,2.0,Y,21,8,0,28.0,2,5,0,4,2015-12-31,2,4,2015-12-31,,,,,
149,149,149,149,150,1.0,4.0,2.0,2015-12-31,45,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,2015-12-31,3,3,2015-12-31,,,,,
150,150,150,150,151,4.0,4.0,1.0,2015-12-31,52,Travel_Rarely,Research & Development,12,3,Medical,1,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4,2015-12-31,3,3,2015-12-31,,,,,
151,151,151,151,152,1.0,3.0,3.0,2015-12-31,42,Travel_Frequently,Sales,10,3,Marketing,1,Female,2,Healthcare Representative,Divorced,28370,2.0,Y,13,8,1,19.0,0,5,0,2,2015-12-31,2,3,2015-12-31,,,,,
152,152,152,152,153,3.0,4.0,3.0,2015-12-31,30,Travel_Rarely,Sales,25,3,Marketing,1,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,2015-12-31,3,4,2015-12-31,,,,,
153,153,153,153,154,1.0,1.0,1.0,2015-12-31,60,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10,2015-12-31,3,3,2015-12-31,,,,,
154,154,154,154,155,3.0,3.0,2.0,2015-12-31,46,Travel_Rarely,Sales,19,4,Marketing,1,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,2015-12-31,2,3,2015-12-31,,,,,
155,155,155,155,156,4.0,4.0,4.0,2015-12-31,42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,2015-12-31,3,3,2015-12-31,,,,,
156,156,156,156,157,1.0,2.0,3.0,2015-12-31,24,Travel_Rarely,Research & Development,27,2,Medical,1,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4,2015-12-31,2,3,2015-12-31,,,,,
157,157,157,157,158,4.0,3.0,2.0,2015-12-31,34,Travel_Frequently,Research & Development,5,3,Medical,1,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,2015-12-31,3,4,2015-12-31,,,,,
158,158,158,158,159,4.0,4.0,3.0,2015-12-31,38,Travel_Frequently,Sales,3,3,Marketing,1,Female,2,Sales Executive,Married,49070,1.0,Y,11,8,1,1.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
159,159,159,159,160,3.0,3.0,3.0,2015-12-31,40,Travel_Rarely,Sales,26,4,Marketing,1,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12,2015-12-31,2,3,2015-12-31,,,,,
160,160,160,160,161,1.0,4.0,1.0,2015-12-31,26,Travel_Rarely,Research & Development,3,2,Medical,1,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,2015-12-31,4,4,2015-12-31,,,,,
161,161,161,161,162,3.0,4.0,1.0,2015-12-31,30,Non-Travel,Research & Development,15,3,Medical,1,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,2015-12-31,2,3,2015-12-31,,,,,
162,162,162,162,163,2.0,3.0,3.0,2015-12-31,29,Travel_Rarely,Research & Development,8,3,Medical,1,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,2015-12-31,3,3,2015-12-31,,,,,
163,163,163,163,164,3.0,2.0,4.0,2015-12-31,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,2015-12-31,2,3,2015-12-31,,,,,
164,164,164,164,165,1.0,4.0,4.0,2015-12-31,19,Travel_Rarely,Research & Development,4,3,Medical,1,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
165,165,165,165,166,3.0,1.0,3.0,2015-12-31,30,Non-Travel,Research & Development,2,4,Life Sciences,1,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,2015-12-31,3,3,2015-12-31,,,,,
166,166,166,166,167,1.0,4.0,2.0,2015-12-31,57,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
167,167,167,167,168,2.0,3.0,3.0,2015-12-31,50,Travel_Rarely,Sales,10,4,Life Sciences,1,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,2015-12-31,3,3,2015-12-31,,,,,
168,168,168,168,169,3.0,4.0,2.0,2015-12-31,30,Non-Travel,Sales,10,2,Life Sciences,1,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,2015-12-31,3,4,2015-12-31,,,,,
169,169,169,169,170,3.0,1.0,4.0,2015-12-31,60,Travel_Frequently,Research & Development,16,3,Life Sciences,1,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,2015-12-31,3,4,2015-12-31,,,,,
170,170,170,170,171,1.0,4.0,3.0,2015-12-31,47,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,2015-12-31,2,3,2015-12-31,,,,,
171,171,171,171,172,1.0,3.0,1.0,2015-12-31,46,Travel_Rarely,Sales,4,1,Technical Degree,1,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,2015-12-31,2,4,2015-12-31,,,,,
172,172,172,172,173,4.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,15,2,Medical,1,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,2015-12-31,3,3,2015-12-31,,,,,
173,173,173,173,174,3.0,3.0,3.0,2015-12-31,54,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
174,174,174,174,175,4.0,3.0,3.0,2015-12-31,34,Travel_Rarely,Sales,8,2,Life Sciences,1,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,2015-12-31,4,3,2015-12-31,,,,,
175,175,175,175,176,3.0,4.0,3.0,2015-12-31,46,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,2015-12-31,2,3,2015-12-31,,,,,
176,176,176,176,177,3.0,2.0,4.0,2015-12-31,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,2015-12-31,3,3,2015-12-31,,,,,
177,177,177,177,178,2.0,3.0,4.0,2015-12-31,33,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2015-12-31,2,4,2015-12-31,,,,,
178,178,178,178,179,1.0,4.0,3.0,2015-12-31,33,Travel_Rarely,Sales,5,4,Marketing,1,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,2015-12-31,3,4,2015-12-31,,,,,
179,179,179,179,180,4.0,2.0,3.0,2015-12-31,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,2015-12-31,3,3,2015-12-31,,,,,
180,180,180,180,181,4.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,12,2,Medical,1,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,2015-12-31,1,4,2015-12-31,,,,,
181,181,181,181,182,1.0,3.0,3.0,2015-12-31,31,Travel_Frequently,Research & Development,22,2,Medical,1,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,2015-12-31,2,3,2015-12-31,,,,,
182,182,182,182,183,2.0,1.0,3.0,2015-12-31,34,Travel_Frequently,Sales,17,1,Marketing,1,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,2015-12-31,4,4,2015-12-31,,,,,
183,183,183,183,184,2.0,3.0,3.0,2015-12-31,42,Travel_Frequently,Research & Development,2,4,Medical,1,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2015-12-31,2,3,2015-12-31,,,,,
184,184,184,184,185,2.0,4.0,2.0,2015-12-31,36,Non-Travel,Research & Development,3,4,Medical,1,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,2015-12-31,3,3,2015-12-31,,,,,
185,185,185,185,186,3.0,3.0,3.0,2015-12-31,22,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,2015-12-31,3,3,2015-12-31,,,,,
186,186,186,186,187,2.0,4.0,3.0,2015-12-31,48,Travel_Rarely,Research & Development,6,3,Medical,1,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,2015-12-31,3,3,2015-12-31,,,,,
187,187,187,187,188,1.0,2.0,3.0,2015-12-31,55,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,2015-12-31,3,3,2015-12-31,,,,,
188,188,188,188,189,4.0,4.0,3.0,2015-12-31,41,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,2015-12-31,2,3,2015-12-31,,,,,
189,189,189,189,190,2.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,22,3,Medical,1,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2015-12-31,2,3,2015-12-31,,,,,
190,190,190,190,191,2.0,3.0,3.0,2015-12-31,40,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,2015-12-31,3,3,2015-12-31,,,,,
191,191,191,191,192,3.0,3.0,3.0,2015-12-31,39,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,2015-12-31,3,3,2015-12-31,,,,,
192,192,192,192,193,2.0,4.0,4.0,2015-12-31,31,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2015-12-31,2,3,2015-12-31,,,,,
193,193,193,193,194,4.0,1.0,2.0,2015-12-31,42,Travel_Rarely,Research & Development,5,3,Medical,1,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,2015-12-31,3,3,2015-12-31,,,,,
194,194,194,194,195,4.0,2.0,4.0,2015-12-31,45,Travel_Rarely,Research & Development,2,1,Medical,1,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,2015-12-31,3,4,2015-12-31,,,,,
195,195,195,195,196,3.0,3.0,2.0,2015-12-31,26,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,2015-12-31,3,3,2015-12-31,,,,,
196,196,196,196,197,4.0,4.0,4.0,2015-12-31,29,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,2015-12-31,2,3,2015-12-31,,,,,
197,197,197,197,198,1.0,3.0,3.0,2015-12-31,33,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,2015-12-31,3,3,2015-12-31,,,,,
198,198,198,198,199,3.0,4.0,2.0,2015-12-31,31,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,2015-12-31,3,3,2015-12-31,,,,,
199,199,199,199,200,2.0,2.0,3.0,2015-12-31,18,Travel_Frequently,Research & Development,2,3,Technical Degree,1,Male,1,Sales Executive,Single,34680,1.0,Y,18,8,2,0.0,4,0,0,0,2015-12-31,4,3,2015-12-31,,,,,
200,200,200,200,201,3.0,1.0,3.0,2015-12-31,40,Non-Travel,Research & Development,1,4,Technical Degree,1,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,2015-12-31,2,3,2015-12-31,,,,,
201,201,201,201,202,1.0,3.0,3.0,2015-12-31,41,Non-Travel,Research & Development,23,3,Life Sciences,1,Male,2,Manufacturing Director,Single,26700,2.0,Y,15,8,2,10.0,2,8,0,7,2015-12-31,2,3,2015-12-31,,,,,
202,202,202,202,203,1.0,3.0,3.0,2015-12-31,26,Travel_Rarely,Research & Development,9,4,Medical,1,Male,3,Healthcare Representative,Divorced,26930,5.0,Y,17,8,3,8.0,3,0,0,0,2015-12-31,2,3,2015-12-31,,,,,
203,203,203,203,204,1.0,3.0,3.0,2015-12-31,35,Travel_Rarely,Research & Development,16,4,Medical,1,Male,2,Human Resources,Single,95260,1.0,Y,15,8,0,5.0,2,5,0,3,2015-12-31,2,3,2015-12-31,,,,,
204,204,204,204,205,4.0,4.0,3.0,2015-12-31,34,Travel_Rarely,Research & Development,26,3,Medical,1,Male,1,Laboratory Technician,Single,52370,1.0,Y,19,8,1,10.0,3,10,5,7,2015-12-31,2,3,2015-12-31,,,,,
205,205,205,205,206,3.0,4.0,1.0,2015-12-31,26,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,2015-12-31,1,4,2015-12-31,,,,,
206,206,206,206,207,2.0,4.0,4.0,2015-12-31,37,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Male,1,Sales Executive,Single,41930,4.0,Y,16,8,1,12.0,5,6,1,2,2015-12-31,3,3,2015-12-31,,,,,
207,207,207,207,208,1.0,3.0,2.0,2015-12-31,46,Travel_Frequently,Research & Development,4,1,Medical,1,Male,5,Human Resources,Married,29110,5.0,Y,13,8,0,28.0,3,2,1,2,2015-12-31,3,3,2015-12-31,,,,,
208,208,208,208,209,2.0,1.0,3.0,2015-12-31,41,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,1,Research Director,Married,26610,7.0,Y,14,8,1,22.0,2,18,11,8,2015-12-31,3,3,2015-12-31,,,,,
209,209,209,209,210,1.0,2.0,3.0,2015-12-31,37,Non-Travel,Research & Development,7,2,Medical,1,Male,1,Sales Executive,Divorced,20280,1.0,Y,16,8,1,9.0,3,9,7,7,2015-12-31,3,3,2015-12-31,,,,,
210,210,210,210,211,4.0,1.0,3.0,2015-12-31,52,Travel_Rarely,Sales,2,1,Medical,1,Male,1,Laboratory Technician,Divorced,99800,1.0,Y,11,8,1,18.0,2,10,6,9,2015-12-31,3,3,2015-12-31,,,,,
211,211,211,211,212,4.0,3.0,3.0,2015-12-31,32,Non-Travel,Research & Development,7,2,Life Sciences,1,Female,2,Research Director,Married,32980,8.0,Y,22,8,0,6.0,4,4,1,2,2015-12-31,2,4,2015-12-31,,,,,
212,212,212,212,213,4.0,4.0,3.0,2015-12-31,24,Travel_Frequently,Sales,22,3,Life Sciences,1,Female,1,Healthcare Representative,Married,29350,0.0,Y,14,8,2,3.0,5,2,2,1,2015-12-31,2,3,2015-12-31,,,,,
213,213,213,213,214,3.0,3.0,3.0,2015-12-31,38,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Research Scientist,Married,154270,3.0,Y,16,8,1,18.0,2,1,0,0,2015-12-31,3,3,2015-12-31,,,,,
214,214,214,214,215,2.0,2.0,2.0,2015-12-31,37,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,5,Research Scientist,Married,39440,6.0,Y,11,8,2,8.0,3,6,4,3,2015-12-31,3,3,2015-12-31,,,,,
215,215,215,215,216,4.0,3.0,3.0,2015-12-31,49,Travel_Rarely,Sales,21,1,Life Sciences,1,Male,1,Sales Executive,Divorced,40110,1.0,Y,18,8,2,31.0,2,31,0,9,2015-12-31,1,3,2015-12-31,,,,,
216,216,216,216,217,2.0,4.0,3.0,2015-12-31,24,Travel_Rarely,Sales,1,3,Marketing,1,Female,1,Sales Executive,Married,34070,1.0,Y,15,8,2,6.0,2,6,1,4,2015-12-31,2,3,2015-12-31,,,,,
217,217,217,217,218,1.0,2.0,4.0,2015-12-31,26,Travel_Rarely,Research & Development,19,4,Technical Degree,1,Female,4,Sales Executive,Married,119940,1.0,Y,14,8,1,6.0,6,5,1,4,2015-12-31,3,3,2015-12-31,,,,,
218,218,218,218,219,4.0,2.0,3.0,2015-12-31,24,Travel_Rarely,Sales,7,3,Medical,1,Female,1,Laboratory Technician,Married,12320,1.0,Y,12,8,0,1.0,4,1,0,0,2015-12-31,1,3,2015-12-31,,,,,
219,219,219,219,220,1.0,2.0,3.0,2015-12-31,50,Travel_Frequently,Sales,2,2,Marketing,1,Male,1,Sales Executive,Married,29600,1.0,Y,14,8,3,32.0,2,32,10,7,2015-12-31,3,3,2015-12-31,,,,,
